call_id,timestamp,customer_id,provider_id,specialty,outcome,call_duration_s,api_latency_ms,workflow_steps_completed,error_code
CALL-01143,2026-02-12T14:17:21,CUS-105,PRV-020,Family Medicine,NO_AVAILABILITY,429,102,5,ERR-5920
CALL-01732,2026-02-12T14:17:42,CUS-103,PRV-028,Oncology,PATIENT_HANGUP,398,218,3,
CALL-01325,2026-02-12T14:24:30,CUS-102,PRV-035,Internal Medicine,SCHEDULED,477,331,4,
CALL-01784,2026-02-12T14:25:16,CUS-105,PRV-041,Cardiology,TRANSFER,192,567,5,
CALL-01044,2026-02-12T14:35:38,CUS-103,PRV-043,Orthopedics,SCHEDULED,124,50,7,
CALL-01729,2026-02-12T14:36:03,CUS-105,PRV-049,Family Medicine,PATIENT_HANGUP,34,719,1,
CALL-01086,2026-02-12T14:38:53,CUS-102,PRV-048,Internal Medicine,SCHEDULED,536,466,6,
CALL-00245,2026-02-12T14:40:17,CUS-105,PRV-043,Cardiology,SCHEDULED,59,721,5,
CALL-01978,2026-02-12T14:41:28,CUS-102,PRV-002,Oncology,SCHEDULED,138,611,2,
CALL-01955,2026-02-12T14:42:02,CUS-103,PRV-026,Pediatrics,SCHEDULED,443,106,4,
CALL-00520,2026-02-12T14:46:50,CUS-104,PRV-005,Dermatology,TRANSFER,300,198,1,
CALL-01571,2026-02-12T14:48:56,CUS-101,PRV-025,Orthopedics,TOOL_ERROR,171,136,3,ERR-9390
CALL-01521,2026-02-12T15:03:25,CUS-103,PRV-035,Oncology,SCHEDULED,454,508,2,
CALL-01084,2026-02-12T15:04:36,CUS-102,PRV-016,Oncology,PATIENT_HANGUP,385,280,7,
CALL-00125,2026-02-12T15:07:04,CUS-102,PRV-047,Family Medicine,TRANSFER,348,479,2,
CALL-01026,2026-02-12T15:10:38,CUS-104,PRV-049,Neurology,SCHEDULED,295,516,3,
CALL-00666,2026-02-12T15:14:41,CUS-103,PRV-028,Family Medicine,SCHEDULED,248,71,1,
CALL-00735,2026-02-12T15:17:30,CUS-103,PRV-045,Orthopedics,SCHEDULED,523,795,4,
CALL-01705,2026-02-12T15:19:49,CUS-101,PRV-001,Dermatology,SCHEDULED,532,210,2,
CALL-01465,2026-02-12T15:22:52,CUS-102,PRV-024,Pediatrics,NO_AVAILABILITY,194,367,2,ERR-3021
CALL-00079,2026-02-12T15:27:35,CUS-104,PRV-025,Neurology,SCHEDULED,449,669,1,
CALL-01269,2026-02-12T15:30:21,CUS-101,PRV-038,Internal Medicine,TOOL_ERROR,432,249,1,ERR-3583
CALL-01327,2026-02-12T15:31:45,CUS-102,PRV-009,Neurology,TRANSFER,215,555,6,
CALL-01478,2026-02-12T15:32:42,CUS-103,PRV-035,Oncology,TIMEOUT,596,48981,4,ERR-9645
CALL-00404,2026-02-12T15:39:47,CUS-104,PRV-049,Internal Medicine,PATIENT_HANGUP,508,70,7,
CALL-00720,2026-02-12T15:42:11,CUS-103,PRV-015,Pediatrics,CALL_FAILED,516,695,4,ERR-6851
CALL-00556,2026-02-12T15:44:50,CUS-102,PRV-045,Oncology,SCHEDULED,599,448,7,
CALL-01993,2026-02-12T15:55:59,CUS-101,PRV-025,Oncology,NO_AVAILABILITY,292,729,2,ERR-2866
CALL-01907,2026-02-12T16:00:13,CUS-105,PRV-012,Internal Medicine,SCHEDULED,199,473,5,
CALL-00307,2026-02-12T16:02:31,CUS-101,PRV-022,Oncology,SCHEDULED,39,590,3,
CALL-01099,2026-02-12T16:06:30,CUS-104,PRV-025,Neurology,SCHEDULED,200,175,3,
CALL-01586,2026-02-12T16:09:20,CUS-103,PRV-037,Oncology,SCHEDULED,472,236,1,
CALL-01776,2026-02-12T16:11:22,CUS-103,PRV-008,Dermatology,SCHEDULED,267,452,6,
CALL-00345,2026-02-12T16:13:15,CUS-104,PRV-048,Neurology,TIMEOUT,399,36727,4,ERR-4018
CALL-00852,2026-02-12T16:25:48,CUS-104,PRV-001,Oncology,SCHEDULED,433,412,6,
CALL-01344,2026-02-12T16:33:07,CUS-105,PRV-034,Family Medicine,TRANSFER,149,539,1,
CALL-01461,2026-02-12T16:33:25,CUS-104,PRV-046,Family Medicine,NO_AVAILABILITY,145,250,7,ERR-2296
CALL-00294,2026-02-12T16:35:33,CUS-104,PRV-017,Family Medicine,TRANSFER,465,755,4,
CALL-01538,2026-02-12T16:36:00,CUS-101,PRV-026,Oncology,NO_AVAILABILITY,575,110,1,ERR-9957
CALL-01660,2026-02-12T16:39:22,CUS-103,PRV-016,Cardiology,SCHEDULED,394,265,1,
CALL-01286,2026-02-12T16:44:01,CUS-105,PRV-031,Internal Medicine,SCHEDULED,135,518,7,
CALL-00624,2026-02-12T16:50:50,CUS-103,PRV-019,Dermatology,NO_AVAILABILITY,525,751,2,ERR-8640
CALL-00578,2026-02-12T17:04:13,CUS-104,PRV-025,Neurology,TRANSFER,476,214,2,
CALL-00549,2026-02-12T17:05:22,CUS-104,PRV-030,Family Medicine,SCHEDULED,199,799,1,
CALL-00844,2026-02-12T17:11:21,CUS-105,PRV-031,Pediatrics,NO_AVAILABILITY,321,320,7,ERR-9719
CALL-00403,2026-02-12T17:12:17,CUS-104,PRV-006,Neurology,SCHEDULED,186,532,4,
CALL-01623,2026-02-12T17:24:43,CUS-101,PRV-030,Neurology,CALL_FAILED,558,597,5,ERR-8784
CALL-00600,2026-02-12T17:28:42,CUS-101,PRV-034,Orthopedics,TRANSFER,516,337,3,
CALL-00003,2026-02-12T17:36:12,CUS-105,PRV-040,Orthopedics,SCHEDULED,287,490,3,
CALL-00988,2026-02-12T17:36:22,CUS-103,PRV-006,Neurology,SCHEDULED,153,689,3,
CALL-00850,2026-02-12T17:38:50,CUS-104,PRV-050,Pediatrics,SCHEDULED,284,533,7,
CALL-01812,2026-02-12T17:40:22,CUS-103,PRV-007,Orthopedics,PATIENT_HANGUP,496,468,1,
CALL-01526,2026-02-12T17:44:19,CUS-101,PRV-043,Dermatology,PATIENT_HANGUP,117,135,1,
CALL-01703,2026-02-12T17:50:56,CUS-102,PRV-014,Family Medicine,SCHEDULED,100,567,3,
CALL-00924,2026-02-12T17:51:13,CUS-102,PRV-001,Pediatrics,SCHEDULED,36,676,4,
CALL-01384,2026-02-12T17:56:42,CUS-103,PRV-050,Dermatology,SCHEDULED,303,230,1,
CALL-00516,2026-02-12T17:56:45,CUS-101,PRV-032,Internal Medicine,NO_AVAILABILITY,244,154,3,ERR-6854
CALL-00418,2026-02-12T17:58:39,CUS-101,PRV-041,Internal Medicine,SCHEDULED,102,436,1,
CALL-00705,2026-02-12T18:08:46,CUS-102,PRV-047,Dermatology,SCHEDULED,22,657,5,
CALL-01402,2026-02-12T18:14:21,CUS-101,PRV-004,Pediatrics,SCHEDULED,558,332,4,
CALL-00103,2026-02-12T18:16:06,CUS-101,PRV-005,Dermatology,TRANSFER,271,506,1,
CALL-01674,2026-02-12T18:16:15,CUS-102,PRV-036,Family Medicine,SCHEDULED,36,419,7,
CALL-01969,2026-02-12T18:17:15,CUS-103,PRV-050,Cardiology,PATIENT_HANGUP,48,645,7,
CALL-01881,2026-02-12T18:23:48,CUS-105,PRV-025,Pediatrics,SCHEDULED,265,286,6,
CALL-01539,2026-02-12T18:28:30,CUS-103,PRV-003,Orthopedics,NO_AVAILABILITY,527,323,6,ERR-3053
CALL-00443,2026-02-12T18:30:18,CUS-102,PRV-014,Orthopedics,TIMEOUT,215,54094,6,ERR-1149
CALL-00265,2026-02-12T18:37:38,CUS-105,PRV-019,Cardiology,SCHEDULED,512,575,5,
CALL-01322,2026-02-12T18:38:45,CUS-103,PRV-033,Pediatrics,TRANSFER,320,670,3,
CALL-00339,2026-02-12T18:39:28,CUS-102,PRV-016,Internal Medicine,TIMEOUT,76,34183,3,ERR-8140
CALL-01665,2026-02-12T18:49:06,CUS-104,PRV-042,Family Medicine,SCHEDULED,281,473,1,
CALL-01477,2026-02-12T18:50:35,CUS-101,PRV-001,Neurology,SCHEDULED,141,200,5,
CALL-01903,2026-02-12T18:53:08,CUS-104,PRV-047,Orthopedics,SCHEDULED,195,229,6,
CALL-00132,2026-02-12T18:55:15,CUS-102,PRV-021,Oncology,TRANSFER,167,637,1,
CALL-00054,2026-02-12T18:55:33,CUS-103,PRV-050,Neurology,SCHEDULED,115,578,6,
CALL-00019,2026-02-12T18:59:52,CUS-103,PRV-010,Orthopedics,SCHEDULED,204,76,7,
CALL-00282,2026-02-12T19:02:42,CUS-102,PRV-037,Cardiology,NO_AVAILABILITY,547,352,4,ERR-7586
CALL-01647,2026-02-12T19:05:59,CUS-105,PRV-040,Orthopedics,NO_AVAILABILITY,282,772,3,ERR-5888
CALL-00826,2026-02-12T19:07:06,CUS-102,PRV-017,Dermatology,TOOL_ERROR,390,472,3,ERR-6567
CALL-00153,2026-02-12T19:09:29,CUS-103,PRV-010,Cardiology,NO_AVAILABILITY,574,569,3,ERR-5842
CALL-01179,2026-02-12T19:12:34,CUS-103,PRV-047,Cardiology,PATIENT_HANGUP,103,114,2,
CALL-00828,2026-02-12T19:15:48,CUS-103,PRV-022,Pediatrics,CALL_FAILED,353,511,6,ERR-5225
CALL-00781,2026-02-12T19:17:36,CUS-104,PRV-038,Cardiology,SCHEDULED,185,357,5,
CALL-01928,2026-02-12T19:21:48,CUS-105,PRV-026,Neurology,PATIENT_HANGUP,152,107,1,
CALL-00668,2026-02-12T19:24:44,CUS-102,PRV-028,Oncology,TRANSFER,133,498,1,
CALL-00550,2026-02-12T19:27:12,CUS-104,PRV-022,Dermatology,SCHEDULED,512,267,6,
CALL-00068,2026-02-12T19:27:36,CUS-103,PRV-035,Orthopedics,SCHEDULED,94,778,5,
CALL-00730,2026-02-12T19:31:02,CUS-102,PRV-019,Pediatrics,SCHEDULED,268,84,3,
CALL-01527,2026-02-12T19:32:24,CUS-101,PRV-039,Cardiology,SCHEDULED,317,771,4,
CALL-00513,2026-02-12T19:36:57,CUS-104,PRV-011,Pediatrics,SCHEDULED,173,299,1,
CALL-01643,2026-02-12T19:37:08,CUS-102,PRV-003,Orthopedics,SCHEDULED,324,334,5,
CALL-01182,2026-02-12T19:37:47,CUS-101,PRV-048,Orthopedics,PATIENT_HANGUP,521,620,7,
CALL-01282,2026-02-12T19:38:45,CUS-105,PRV-040,Oncology,TOOL_ERROR,399,722,2,ERR-8474
CALL-00122,2026-02-12T19:40:42,CUS-102,PRV-018,Cardiology,SCHEDULED,167,751,7,
CALL-00695,2026-02-12T19:41:05,CUS-101,PRV-015,Oncology,TRANSFER,139,590,7,
CALL-01075,2026-02-12T19:44:58,CUS-101,PRV-007,Internal Medicine,SCHEDULED,591,74,4,
CALL-01252,2026-02-12T19:45:08,CUS-103,PRV-047,Oncology,SCHEDULED,332,307,1,
CALL-00635,2026-02-12T19:48:55,CUS-105,PRV-030,Cardiology,SCHEDULED,291,715,1,
CALL-01166,2026-02-12T19:52:32,CUS-102,PRV-014,Internal Medicine,SCHEDULED,532,330,5,
CALL-00470,2026-02-12T19:55:00,CUS-104,PRV-044,Internal Medicine,SCHEDULED,542,751,6,
CALL-01628,2026-02-12T19:58:18,CUS-104,PRV-001,Cardiology,SCHEDULED,445,624,4,
CALL-01157,2026-02-12T19:59:15,CUS-103,PRV-043,Neurology,SCHEDULED,487,202,6,
CALL-01913,2026-02-12T19:59:20,CUS-103,PRV-004,Internal Medicine,PATIENT_HANGUP,578,382,1,
CALL-00754,2026-02-12T20:00:20,CUS-101,PRV-004,Internal Medicine,TRANSFER,465,485,6,
CALL-01253,2026-02-12T20:02:52,CUS-104,PRV-019,Oncology,SCHEDULED,397,347,7,
CALL-01589,2026-02-12T20:07:19,CUS-103,PRV-020,Orthopedics,TOOL_ERROR,72,513,3,ERR-7760
CALL-01956,2026-02-12T20:08:25,CUS-103,PRV-014,Neurology,SCHEDULED,348,283,4,
CALL-00858,2026-02-12T20:09:55,CUS-102,PRV-038,Pediatrics,TRANSFER,590,140,4,
CALL-00898,2026-02-12T20:12:17,CUS-101,PRV-026,Pediatrics,SCHEDULED,549,481,4,
CALL-00127,2026-02-12T20:12:24,CUS-102,PRV-005,Family Medicine,TRANSFER,70,496,2,
CALL-01726,2026-02-12T20:15:00,CUS-102,PRV-029,Neurology,PATIENT_HANGUP,63,50,2,
CALL-00616,2026-02-12T20:15:30,CUS-101,PRV-003,Cardiology,TRANSFER,312,283,5,
CALL-01644,2026-02-12T20:19:24,CUS-101,PRV-010,Orthopedics,TRANSFER,43,194,6,
CALL-00890,2026-02-12T20:22:12,CUS-105,PRV-026,Family Medicine,NO_AVAILABILITY,479,686,3,ERR-9943
CALL-01147,2026-02-12T20:27:09,CUS-104,PRV-031,Cardiology,SCHEDULED,394,171,3,
CALL-01872,2026-02-12T20:32:02,CUS-101,PRV-011,Pediatrics,CALL_FAILED,315,248,7,ERR-3211
CALL-01764,2026-02-12T20:34:07,CUS-101,PRV-037,Orthopedics,TRANSFER,518,601,1,
CALL-01849,2026-02-12T20:34:28,CUS-105,PRV-018,Pediatrics,SCHEDULED,97,728,2,
CALL-01337,2026-02-12T20:35:20,CUS-101,PRV-040,Neurology,TOOL_ERROR,309,317,1,ERR-1124
CALL-00066,2026-02-12T20:45:50,CUS-101,PRV-021,Dermatology,TIMEOUT,560,45105,4,ERR-7773
CALL-00825,2026-02-12T20:52:46,CUS-101,PRV-024,Oncology,TOOL_ERROR,538,694,3,ERR-8209
CALL-01877,2026-02-12T21:00:13,CUS-102,PRV-024,Cardiology,NO_AVAILABILITY,550,314,7,ERR-3564
CALL-01423,2026-02-12T21:00:34,CUS-102,PRV-004,Cardiology,SCHEDULED,62,478,4,
CALL-01287,2026-02-12T21:01:41,CUS-104,PRV-012,Orthopedics,SCHEDULED,248,582,5,
CALL-00243,2026-02-12T21:04:15,CUS-104,PRV-044,Dermatology,PATIENT_HANGUP,41,341,6,
CALL-00100,2026-02-12T21:17:49,CUS-104,PRV-045,Neurology,SCHEDULED,90,333,7,
CALL-00154,2026-02-12T21:18:48,CUS-105,PRV-043,Internal Medicine,TIMEOUT,467,41098,6,ERR-2840
CALL-00571,2026-02-12T21:20:33,CUS-102,PRV-028,Orthopedics,SCHEDULED,144,566,1,
CALL-00236,2026-02-12T21:21:56,CUS-104,PRV-009,Dermatology,SCHEDULED,558,493,2,
CALL-01406,2026-02-12T21:25:27,CUS-102,PRV-006,Neurology,TRANSFER,552,296,7,
CALL-00703,2026-02-12T21:27:22,CUS-102,PRV-026,Orthopedics,TOOL_ERROR,136,394,2,ERR-2765
CALL-00280,2026-02-12T21:29:54,CUS-105,PRV-044,Neurology,NO_AVAILABILITY,468,199,7,ERR-1162
CALL-01167,2026-02-12T21:33:37,CUS-105,PRV-040,Orthopedics,SCHEDULED,55,515,6,
CALL-01098,2026-02-12T21:35:37,CUS-103,PRV-033,Oncology,SCHEDULED,67,487,6,
CALL-01566,2026-02-12T21:37:06,CUS-105,PRV-035,Orthopedics,SCHEDULED,87,750,1,
CALL-01938,2026-02-12T21:37:29,CUS-102,PRV-017,Family Medicine,TRANSFER,144,433,6,
CALL-01131,2026-02-12T21:41:55,CUS-104,PRV-005,Pediatrics,SCHEDULED,539,614,4,
CALL-00945,2026-02-12T21:42:35,CUS-104,PRV-029,Dermatology,CALL_FAILED,82,396,2,ERR-6991
CALL-00165,2026-02-12T21:44:41,CUS-102,PRV-002,Dermatology,TOOL_ERROR,519,118,3,ERR-6927
CALL-01575,2026-02-12T21:53:07,CUS-101,PRV-019,Internal Medicine,SCHEDULED,435,731,2,
CALL-00048,2026-02-12T21:55:34,CUS-103,PRV-030,Oncology,PATIENT_HANGUP,72,583,3,
CALL-01677,2026-02-12T21:57:53,CUS-101,PRV-020,Family Medicine,TRANSFER,353,62,3,
CALL-00074,2026-02-13T07:00:45,CUS-105,PRV-023,Dermatology,PATIENT_HANGUP,46,290,4,
CALL-00272,2026-02-13T07:01:22,CUS-103,PRV-023,Internal Medicine,SCHEDULED,530,82,7,
CALL-00387,2026-02-13T07:03:49,CUS-104,PRV-050,Orthopedics,PATIENT_HANGUP,398,294,2,
CALL-01002,2026-02-13T07:05:11,CUS-102,PRV-017,Internal Medicine,PATIENT_HANGUP,208,766,1,
CALL-01653,2026-02-13T07:09:56,CUS-101,PRV-042,Family Medicine,SCHEDULED,307,115,4,
CALL-00693,2026-02-13T07:10:23,CUS-101,PRV-019,Internal Medicine,PATIENT_HANGUP,41,158,5,
CALL-01080,2026-02-13T07:14:12,CUS-102,PRV-020,Internal Medicine,TOOL_ERROR,415,61,2,ERR-1982
CALL-00533,2026-02-13T07:14:25,CUS-102,PRV-048,Dermatology,PATIENT_HANGUP,494,538,3,
CALL-00670,2026-02-13T07:14:26,CUS-105,PRV-037,Cardiology,NO_AVAILABILITY,30,787,2,ERR-1931
CALL-01967,2026-02-13T07:17:44,CUS-104,PRV-012,Orthopedics,TRANSFER,287,114,1,
CALL-00594,2026-02-13T07:21:41,CUS-101,PRV-005,Family Medicine,SCHEDULED,440,790,3,
CALL-00381,2026-02-13T07:29:01,CUS-101,PRV-041,Family Medicine,SCHEDULED,423,249,4,
CALL-00136,2026-02-13T07:29:29,CUS-102,PRV-046,Oncology,SCHEDULED,394,691,4,
CALL-00581,2026-02-13T07:33:32,CUS-102,PRV-014,Neurology,SCHEDULED,237,80,3,
CALL-01717,2026-02-13T07:35:50,CUS-105,PRV-030,Pediatrics,CALL_FAILED,524,311,5,ERR-6766
CALL-01261,2026-02-13T07:38:12,CUS-102,PRV-038,Dermatology,TRANSFER,217,554,2,
CALL-00552,2026-02-13T07:38:49,CUS-104,PRV-004,Neurology,TIMEOUT,499,36993,1,ERR-4465
CALL-01850,2026-02-13T07:40:13,CUS-103,PRV-001,Cardiology,SCHEDULED,126,572,3,
CALL-01777,2026-02-13T07:42:08,CUS-105,PRV-016,Family Medicine,SCHEDULED,482,78,7,
CALL-00086,2026-02-13T07:42:18,CUS-105,PRV-002,Pediatrics,SCHEDULED,144,567,1,
CALL-01920,2026-02-13T07:42:45,CUS-101,PRV-037,Internal Medicine,TRANSFER,184,240,7,
CALL-00940,2026-02-13T07:43:23,CUS-101,PRV-011,Cardiology,TOOL_ERROR,556,2575,2,ERR-1453
CALL-01793,2026-02-13T07:46:41,CUS-103,PRV-029,Family Medicine,SCHEDULED,289,336,1,
CALL-00376,2026-02-13T07:47:05,CUS-103,PRV-042,Family Medicine,SCHEDULED,319,450,5,
CALL-00536,2026-02-13T07:48:58,CUS-103,PRV-013,Orthopedics,TRANSFER,48,296,3,
CALL-00498,2026-02-13T07:50:44,CUS-102,PRV-048,Oncology,SCHEDULED,560,575,1,
CALL-00321,2026-02-13T07:57:53,CUS-104,PRV-044,Dermatology,SCHEDULED,400,665,3,
CALL-00158,2026-02-13T07:58:42,CUS-103,PRV-026,Internal Medicine,TOOL_ERROR,452,428,2,ERR-7108
CALL-00178,2026-02-13T08:06:52,CUS-105,PRV-049,Cardiology,TRANSFER,211,338,2,
CALL-01342,2026-02-13T08:15:51,CUS-104,PRV-029,Neurology,SCHEDULED,287,203,6,
CALL-00267,2026-02-13T08:17:57,CUS-104,PRV-031,Dermatology,SCHEDULED,370,509,6,
CALL-00317,2026-02-13T08:19:05,CUS-104,PRV-045,Dermatology,PATIENT_HANGUP,584,336,4,
CALL-00337,2026-02-13T08:21:41,CUS-101,PRV-030,Neurology,TRANSFER,125,155,1,
CALL-01779,2026-02-13T08:24:51,CUS-103,PRV-017,Dermatology,PATIENT_HANGUP,437,128,1,
CALL-01436,2026-02-13T08:27:01,CUS-105,PRV-005,Dermatology,SCHEDULED,234,165,5,
CALL-01178,2026-02-13T08:30:42,CUS-105,PRV-018,Dermatology,SCHEDULED,109,411,2,
CALL-01059,2026-02-13T08:36:00,CUS-103,PRV-036,Internal Medicine,TOOL_ERROR,357,550,1,ERR-6332
CALL-00203,2026-02-13T08:37:21,CUS-103,PRV-005,Family Medicine,SCHEDULED,370,128,6,
CALL-00824,2026-02-13T08:45:49,CUS-105,PRV-042,Cardiology,SCHEDULED,76,349,7,
CALL-00935,2026-02-13T08:49:04,CUS-105,PRV-005,Oncology,TOOL_ERROR,214,304,3,ERR-3938
CALL-00200,2026-02-13T08:51:31,CUS-101,PRV-045,Orthopedics,SCHEDULED,529,733,3,
CALL-01400,2026-02-13T08:51:46,CUS-103,PRV-029,Dermatology,SCHEDULED,46,787,1,
CALL-01682,2026-02-13T09:01:41,CUS-103,PRV-037,Internal Medicine,SCHEDULED,307,169,1,
CALL-00487,2026-02-13T09:12:54,CUS-105,PRV-041,Internal Medicine,SCHEDULED,150,460,1,
CALL-01054,2026-02-13T09:20:47,CUS-103,PRV-027,Internal Medicine,TRANSFER,396,528,3,
CALL-00460,2026-02-13T09:26:52,CUS-102,PRV-021,Oncology,SCHEDULED,268,129,3,
CALL-01235,2026-02-13T09:39:28,CUS-101,PRV-028,Dermatology,TOOL_ERROR,344,521,1,ERR-5527
CALL-00447,2026-02-13T09:41:47,CUS-104,PRV-050,Dermatology,TOOL_ERROR,406,331,3,ERR-8292
CALL-01031,2026-02-13T09:45:15,CUS-101,PRV-049,Neurology,NO_AVAILABILITY,361,133,4,ERR-6629
CALL-01319,2026-02-13T09:46:04,CUS-105,PRV-042,Internal Medicine,SCHEDULED,599,192,3,
CALL-00510,2026-02-13T09:46:48,CUS-101,PRV-039,Dermatology,SCHEDULED,36,162,7,
CALL-00617,2026-02-13T09:48:09,CUS-101,PRV-007,Pediatrics,TIMEOUT,358,44831,3,ERR-9940
CALL-01503,2026-02-13T09:50:04,CUS-101,PRV-035,Internal Medicine,SCHEDULED,427,191,4,
CALL-01257,2026-02-13T09:53:17,CUS-103,PRV-047,Internal Medicine,SCHEDULED,78,739,6,
CALL-00114,2026-02-13T09:53:37,CUS-101,PRV-007,Dermatology,SCHEDULED,240,114,4,
CALL-01689,2026-02-13T09:55:27,CUS-105,PRV-027,Family Medicine,NO_AVAILABILITY,320,58,1,ERR-2797
CALL-00509,2026-02-13T10:04:09,CUS-101,PRV-028,Orthopedics,SCHEDULED,427,152,6,
CALL-01499,2026-02-13T10:08:01,CUS-101,PRV-009,Oncology,PATIENT_HANGUP,382,515,6,
CALL-01922,2026-02-13T10:11:57,CUS-102,PRV-023,Orthopedics,SCHEDULED,192,56,2,
CALL-00361,2026-02-13T10:21:12,CUS-103,PRV-017,Pediatrics,TOOL_ERROR,296,245,3,ERR-3258
CALL-00456,2026-02-13T10:44:06,CUS-101,PRV-016,Cardiology,SCHEDULED,321,270,2,
CALL-00719,2026-02-13T10:45:11,CUS-101,PRV-027,Pediatrics,TRANSFER,255,703,3,
CALL-01200,2026-02-13T10:47:16,CUS-102,PRV-037,Internal Medicine,PATIENT_HANGUP,137,737,2,
CALL-01364,2026-02-13T10:47:26,CUS-102,PRV-007,Oncology,TOOL_ERROR,92,3265,3,ERR-3357
CALL-00726,2026-02-13T10:49:40,CUS-101,PRV-040,Neurology,SCHEDULED,567,70,6,
CALL-00661,2026-02-13T10:54:33,CUS-105,PRV-033,Pediatrics,SCHEDULED,73,609,6,
CALL-01432,2026-02-13T11:09:04,CUS-104,PRV-001,Internal Medicine,TRANSFER,119,445,2,
CALL-01199,2026-02-13T11:17:15,CUS-105,PRV-008,Oncology,SCHEDULED,524,51,4,
CALL-00814,2026-02-13T11:20:49,CUS-103,PRV-041,Dermatology,CALL_FAILED,340,564,5,ERR-9724
CALL-01945,2026-02-13T11:25:30,CUS-102,PRV-043,Internal Medicine,SCHEDULED,236,702,7,
CALL-00839,2026-02-13T11:35:17,CUS-101,PRV-048,Orthopedics,TOOL_ERROR,80,185,3,ERR-5960
CALL-00374,2026-02-13T11:37:12,CUS-105,PRV-046,Family Medicine,SCHEDULED,22,196,4,
CALL-00829,2026-02-13T11:38:02,CUS-102,PRV-010,Pediatrics,SCHEDULED,394,627,3,
CALL-01412,2026-02-13T11:41:53,CUS-105,PRV-032,Oncology,TIMEOUT,556,46148,6,ERR-4664
CALL-00379,2026-02-13T11:42:58,CUS-101,PRV-045,Orthopedics,PATIENT_HANGUP,436,616,1,
CALL-01736,2026-02-13T11:43:50,CUS-103,PRV-024,Orthopedics,TRANSFER,349,224,1,
CALL-00489,2026-02-13T11:44:40,CUS-102,PRV-015,Neurology,SCHEDULED,77,572,4,
CALL-00700,2026-02-13T11:50:18,CUS-103,PRV-021,Dermatology,SCHEDULED,446,567,2,
CALL-01139,2026-02-13T11:58:13,CUS-101,PRV-005,Internal Medicine,PATIENT_HANGUP,286,794,4,
CALL-01604,2026-02-13T12:02:30,CUS-104,PRV-006,Cardiology,TRANSFER,485,96,5,
CALL-00300,2026-02-13T12:04:55,CUS-101,PRV-027,Family Medicine,TRANSFER,594,513,3,
CALL-00810,2026-02-13T12:05:13,CUS-105,PRV-024,Pediatrics,SCHEDULED,337,512,6,
CALL-00929,2026-02-13T12:06:51,CUS-105,PRV-015,Neurology,TOOL_ERROR,582,279,2,ERR-5409
CALL-01968,2026-02-13T12:14:32,CUS-103,PRV-041,Neurology,SCHEDULED,289,228,1,
CALL-00493,2026-02-13T12:15:41,CUS-103,PRV-014,Oncology,SCHEDULED,123,183,6,
CALL-01690,2026-02-13T12:16:35,CUS-105,PRV-004,Oncology,SCHEDULED,327,186,7,
CALL-00358,2026-02-13T12:27:28,CUS-104,PRV-028,Oncology,SCHEDULED,524,374,3,
CALL-00238,2026-02-13T12:27:57,CUS-102,PRV-021,Family Medicine,TOOL_ERROR,169,619,3,ERR-8208
CALL-00252,2026-02-13T12:29:43,CUS-102,PRV-042,Internal Medicine,NO_AVAILABILITY,554,694,6,ERR-9596
CALL-01053,2026-02-13T12:29:52,CUS-104,PRV-035,Internal Medicine,SCHEDULED,395,793,5,
CALL-00875,2026-02-13T12:30:16,CUS-105,PRV-008,Family Medicine,SCHEDULED,404,480,7,
CALL-01506,2026-02-13T12:43:18,CUS-103,PRV-032,Cardiology,SCHEDULED,532,179,1,
CALL-00287,2026-02-13T12:48:40,CUS-102,PRV-002,Cardiology,PATIENT_HANGUP,567,656,3,
CALL-00170,2026-02-13T12:52:09,CUS-101,PRV-009,Pediatrics,TOOL_ERROR,511,4730,1,ERR-2678
CALL-01395,2026-02-13T12:58:57,CUS-104,PRV-032,Family Medicine,SCHEDULED,330,687,1,
CALL-00299,2026-02-13T13:03:59,CUS-103,PRV-019,Orthopedics,SCHEDULED,515,52,1,
CALL-00312,2026-02-13T13:04:30,CUS-101,PRV-027,Orthopedics,PATIENT_HANGUP,34,325,5,
CALL-00251,2026-02-13T13:05:48,CUS-104,PRV-024,Internal Medicine,SCHEDULED,451,145,1,
CALL-01934,2026-02-13T13:07:28,CUS-102,PRV-002,Cardiology,TRANSFER,177,725,6,
CALL-00102,2026-02-13T13:11:41,CUS-104,PRV-007,Internal Medicine,TRANSFER,456,273,1,
CALL-00570,2026-02-13T13:12:39,CUS-104,PRV-004,Oncology,SCHEDULED,414,795,2,
CALL-01981,2026-02-13T13:13:19,CUS-102,PRV-045,Family Medicine,NO_AVAILABILITY,39,372,7,ERR-6286
CALL-00623,2026-02-13T13:17:19,CUS-102,PRV-003,Neurology,PATIENT_HANGUP,140,493,7,
CALL-00587,2026-02-13T13:18:38,CUS-105,PRV-023,Oncology,SCHEDULED,199,380,4,
CALL-00564,2026-02-13T13:24:18,CUS-104,PRV-041,Pediatrics,TOOL_ERROR,116,139,1,ERR-2468
CALL-01431,2026-02-13T13:24:34,CUS-102,PRV-047,Pediatrics,NO_AVAILABILITY,454,76,3,ERR-8422
CALL-00255,2026-02-13T13:26:06,CUS-104,PRV-043,Pediatrics,SCHEDULED,98,565,1,
CALL-01716,2026-02-13T13:27:37,CUS-103,PRV-005,Family Medicine,TRANSFER,420,546,1,
CALL-01491,2026-02-13T13:28:53,CUS-101,PRV-022,Cardiology,PATIENT_HANGUP,62,496,4,
